thread_id,text,tag
30175380,The integers from $1$ to $320000$ are placed in the cells of a $8 \times 40000$ board. Prove that it is possible to permute the rows of the table so that the numbers in each column will not be sorted from the top to the bottom in increasing order.,['combinatorics']
30175391,"The positive numbers $a_1, a_2, \ldots , a_{2024}$ are placed on a circle clockwise in this order. Let $A_i$ be the arithmetic mean of the number $a_i$ and one or several following it clockwise. Prove that the largest of the numbers $A_1, A_2, \ldots , A_{2024}$ is not less than the arithmetic mean of all numbers $a_1, a_2, \ldots , a_{2024}$.","['algebra', 'combinatorics']"
30175398,"There are two equal circles of radius $1$ placed inside the triangle $ABC$ with side $BC = 6$. The circles are tangent to each other, one is inscribed in angle $B$, the other one is inscribed in angle $C$.
(a) Prove that the centroid $M$ of the triangle $ABC$ does not lie inside any of the given circles.
(b) Prove that if $M$ lies on one of the circles, then the triangle $ABC$ is isosceles.",['geometry']
30182861,"Let $z_1,z_2,\ldots ,z_{2021}$ be roots of unity and the modulus length of $\xi:=z_1+z_2+\cdots +z_{2021}$ is ${1}.$ Prve that $\xi$ is also a root of unity.",['algebra']
30182915,"Consider 2024 distinct prime numbers $p_1, p_2, \dots, p_{2024}$ such that \[p_1+p_2+\dots+p_{1012}=p_{1013}+p_{1014}+\dots+p_{2024}.\]Let $A=p_1p_2\dots p_{1012}$ and $B=p_{1013}p_{1014}\dots p_{2024}$. Prove that $|A-B|\geq 4$.",['number theory']
30182919,"Let $n$ be a positive integer. Let $x_1, x_2, \dots, x_n &gt; 1$ be real numbers whose product is $n+1$. Prove that \[\left(\frac{1}{1^2(x_1-1)}+1\right)\left(\frac{1}{2^2(x_2-1)}+1\right)\cdots\left(\frac{1}{n^2(x_n-1)}+1\right)\geq n+1\]and find for which values equality holds.",['algebra']
30182923,"Let $ABC$ be a scalene triangle and $P$ be an interior point such that $\angle PBA=\angle PCA$. The lines $PB$ and $PC$ intersect the internal and external bisectors of $\angle BAC$ at $Q$ and $R$, respectively. Let $S$ be the point such that $CS$ is parallel to $AQ$ and $BS$ is parallel to $AR$. Prove that $Q$, $R$ and $S$ are colinear.",['geometry']
30182928,"Let $a,b,c,d$ be real numbers satisfying  \[abcd=1\quad \text{and}\quad a+\frac1a+b+\frac1b+c+\frac1c+d+\frac1d=0.\]Prove that at least one of the numbers $ab$, $ac$, $ad$ equals $-1$.",['algebra']
30182936,"Given two points $p_1=(x_1, y_1)$ and $p_2=(x_2, y_2)$ on the plane, denote by $\mathcal{R}(p_1,p_2)$ the rectangle with sides parallel to the coordinate axes and with $p_1$ and $p_2$ as opposite corners, that is, \[\{(x,y)\in \mathbb{R}^2:\min\{x_1, x_2\}\leq x\leq \max\{x_1, x_2\},\min\{y_1, y_2\}\leq y\leq \max\{y_1, y_2\}\}.\]Find the largest value of $k$ for which the following statement is true: for all sets $\mathcal{S}\subset\mathbb{R}^2$ with $|\mathcal{S}|=2024$, there exist two points $p_1, p_2\in\mathcal{S}$ such that $|\mathcal{S}\cap\mathcal{R}(p_1, p_2)|\geq k$.","['combinatorics', 'geometry']"
30182939,"Let $a$, $b$ and $n$ be positive integers, satisfying that $bn$ divides $an-a+1$. Let $\alpha=a/b$. Prove that, when the numbers $\lfloor\alpha\rfloor,\lfloor2\alpha\rfloor,\dots,\lfloor(n-1)\alpha\rfloor$ are divided by $n$, the residues are $1,2,\dots,n-1$, in some order.",['number theory']
30184478,"Hari the milkman delivers milk to his customers everyday by travelling on his cycle. Each litre of milk costs him Rs. $20$, and he sells it at Rs. $24$. One day while riding his cycle with $20$L, Hari trips and loses $5$L of it, and he decides to mix some water with the rest of the milk. His customers can detect if the milk is more than $10$% impure ($1$L water in $10$L misture). Given that he doesn't wish to make his customers angry, what is his maximum profit for the day?
$(A)$ Rs $12$ profit
$(B)$ Rs $24$ profit
$(C)$ No profit
$(D)$ Rs $12$ loss",['algebra']
30184523,"How many triangles are in this figure?
[asy]
import olympiad;
pair A = (0,0);
pair B = (0,1);
pair C = (0,2);
pair D = (0,3);
pair E = (0,4);
pair F = (1,0);
pair G = (2,0);
pair H = (3,0);
pair I = (4,0);
pair J = (1,4);
pair K = (2,4);
pair L = (3,4);
pair M = (4,4);
pair N = (4,3);
pair O = (4,2);
pair P = (4,1);
draw(A--E--I--A);
draw(M--E--I--M);
draw(B--F);
draw(C--G);
draw(D--H);
draw(L--N);
draw(O--K);
draw(P--J);
draw(B--F);
draw(B--F);
draw(H--P);
draw(G--O);
draw(F--N);
draw(B--L);
draw(C--K);
draw(D--J);
draw(A--M);
[/asy]
$(A) 56$
$(B) 60$
$(C) 64$
$(D) 68$",['combinatorics']
30184612,"The smallest positive integer which can be expressed as sum of positive perfect cubes (possibly with repetition and/or with a single element sum) in at least two different ways in
$$(A) 8$$$$(B) 1729$$$$(C) 2023$$$$(D) 2024$$",['number theory']
30184647,"Two circles (centres $d$ apart) have radii $15,95$. The external tangents to the circles cut at $60$ degrees, find $d$.
$$(A) 40$$$$(B) 80$$$$(C) 120$$$$(D) 160$$",['geometry']
30184731,"How many positive integers $n$ between $1$ and $2024$ (both included) are there such that $\lfloor{\sqrt{n}}\rfloor$ divides $n$? (For $x \in \mathbb{R}, \lfloor{n}\rfloor$ denotes the greatest integer less than or equal to $x$.)
$(A) 44$
$(B) 132$
$(C) 1012$
$(D) 2024$",['number theory']
30184740,"Find the maximum possible length of a sequence consisting of non-zero integers, in which the sum of any seven consecutive terms is positive and that of any eleven consecutive terms is negative.",['algebra']
30184763,"$\bigtriangleup ABC$ triangle such that $AB = AC, \angle BAC = 20 \textdegree$. $P$ is on $AB$ such that $AP = BC$, find $\frac{1}{2}\angle APC$ in degrees.",['geometry']
30184786,Find the remainder when $2024^{2023^{2022^{2021...^{3^{2}}}}} + 2025^{2021^{2017^{2013...^{5^{1}}}}}$ is divided by $19$.,['number theory']
30184795,Find the number of integer polynomials $P$ such that $P(x)^2 = P(P(x)) \forall x$.,['algebra']
30184812,"In MTRP district there are $10$ cities. Bob the builder wants to make roads between cities in such a way so that one can go from one city to the other through exactly one unique path. The government has allotted him a budget of Rs. $20$ and each road requires a positive integer amount (in Rs.) to build. In how many ways he can build such a network of roads? It is known that in the MTRP district, any positive integer amount of rupees can be used to construct a road, and that the full budget is used by Bob in the construction. Write the last two digits of your answer.",['combinatorics']
30184875,"The Integration Premier League has $n$ teams competing. The tournament follows a round-robin system, that is, where every pair of teams play each other exactly once. So every team plays exactly $n-1$ matches. The top $m \leq n$ temas at the end of the tournament qualify for the playoffs. Assume there are no tied matches.
Let $A(m,n)$ be the minimum number of matches a team has to win to gurantee selection for the playoffs, regardless of what their run rate is. For example, $A(n,n) = 0$ (everyone qualifies anyway so no need to win!) and $A(1,n) = n-1$ (even if you lose to just one other team, they might defeat everyone and qualify instead of you). Answer the following:
$(A)$ FInd the value of $A(2,4),A(2,6)$ and $A(4,10)$ with proof (explain why a smaller value can still lead to the team not qualifying, and show that the respective values themselves are enough).
$(B)$ Show that $A(n-1,n) = \frac{n}{2}$ when $n$ even and $ = \frac{n+1}{2}$ when $n$ odd.
$(C)$ For bonus marks, try to find a general pattern for $A(m,n)$.",['combinatorics']
30184901,"Find positive reals $a,b,c$ such that: $$\sqrt{\frac{a}{b+c}} + \sqrt{\frac{b}{c+a}} + \sqrt{\frac{c}{a+b}} = 2$$",['algebra']
30184969,"$\mathcal{P}(\mathbb{n})$ denotes the collection of all subsets of $\mathbb{N}$. Let $f:\mathbb{N} \longrightarrow \mathcal{P}(\mathbb{n})$ be a function such that $$f(n) = \bigcup_{d|n,d&lt;n,n \geq 2} f(d)$$Find the number of such functions $f$ for which the range of $f \subseteq$ {$1,2,3....2024$}.",['number theory']
30185051,"MTRPia in $2044$ is highly advanced and a lot of the work is done by disc-shaped robots, each of radius $1$ unit. In order to not collide with each other, there robots have a smaller $360$-degree camera mounted on top, as shown in the figure (robot $r_1$ 'sees' robot $r_2$). Each of there cameras themselves are smaller discs of radius $c$. Suppose there are three robots $r_1, r_2, r_3$ placed 'consecutively' such that $r_2$ is roughly in the middle. The angle between the lines joining the centres of $r_1, r_2$ and $r_2, r_3$ is given to be $\theta$. The distance between the centres of $r_1,r_2 = $ distance between centres of $r_2,r_3 = d$. Show (with the aid of clear diagrams) that $r_1$ and $r_3$ can see each other iff $\sin{\theta} &gt; \frac{1-c}{d}$. As a bonus, try to show that in a longer 'chain' of such robots (same $d$, $\theta$), if $\sin{\theta} &gt; \frac{1-c}{d}$ then all robots can see each other.",['geometry']
30185110,"Let $f:\mathbb{N} \longrightarrow \mathbb{N}$ such that $f(m) - f(n) = f(m-n)10^n \forall m&gt;n \in \mathbb{N}$. Additionally, gcd$(f(k),f(k+1)) = 1 \forall k \in \mathbb{N}$. Show that if $a,b$ are coprime natural numbers, that is, gcd$(a,b) = 1$ then $f(a),f(b)$ are also coprime.",['algebra']
30185133,"Show that there exists an integer polynomial $P$ such that $P(1) = 2024$ and the set of prime divisors of {$P(2^k)$},$k=0,1,2,.....$ is an infinite set.",['algebra']
30190241,"Nirajan is trapped in a magical dungeon. He has infinitely many magical cards with arbitrary MPs(Mana Points) which is always an integer $\mathbb{Z}$. To escape, he must give the dungeon keeper some magical cards whose MPs add up to an integer with at least $2024$ divisors. Can Nirajan always escape?
[i]( Proposed by Vlad Spǎtaru, Romania)[/i]","['combinatorics', 'number theory']"
30190245,"Let, $\displaystyle{S =\sum_{i=1}^{k} {n_i}^2}$. Prove that for $n_i \in \mathbb{R}^+$
$$\sum_{i=1}^{k} \frac{n_i}{S-n_i^2} \geq \frac{4}{n_1+n_2+ \cdots+ n_k}$$
[i]Proposed by Kang Taeyoung, South Korea[/i]",['algebra']
30190306,"Let $ABC$ be an acute triangle and $H$ be its orthocenter. Let $E$ be the foot of the altitude from $C$ to $AB$, $F$ be the foot of the altitude from $B$ to $AC$. Let $G \neq H$ be the intersection of the circles $(AEF)$ and $(BHC)$. Prove that $AG$ bisects $BC$.
[i]Proposed by Kang Taeyoung, South Korea[/i]",['geometry']
30190317,"Find all integer/s $n$ such that $\displaystyle{\frac{5^n-1}{3}}$ is a prime or a perfect square of an integer.
[i]Proposed by Prajit Adhikari, Nepal[/i]",['number theory']
30197420,"Find all functions $f:\mathbb{N} \to \mathbb{N}$ such that\[f\left(\Big \lceil \frac{f(m)}{n} \Big \rceil\right)=\Big \lceil \frac{m}{f(n)} \Big \rceil\]for all $m,n \in \mathbb{N}$.
[i]Proposed by Md. Ashraful Islam Fahim[/i]",['algebra']
30197515,"Let $a_1, a_2, \ldots, a_{2024}$ be a permutation of $1, 2, \ldots, 2024$. Find the minimum possible value of\[\sum_{i=1} ^{2023} \Big[(a_i+a_{i+1})\Big(\frac{1}{a_i}+\frac{1}{a_{i+1}}\Big)+\frac{1}{a_ia_{i+1}}\Big]\]
[i]Proposed by Md. Ashraful Islam Fahim[/i]",['algebra']
30197576,"Juty and Azgor plays the following game on a \((2n+1) \times (2n+1)\) board with Juty moving first. Initially all cells are colored white. On Juty's turn, she colors a white cell green and on Azgor's turn, he colors a white cell red. The game ends after they color all the cells of the board. Juty wins if all the green cells are connected, i.e. given any two green cells, there is at least one chain of neighbouring green cells connecting them (we call two cells [i]neighboring[/i] if they share at least one corner), otherwise Azgor wins. Determine which player has a winning strategy.
[i]Proposed by Atonu Roy Chowdhury[/i]",['combinatorics']
30197697,"Find all non-negative integers $x, y$ such that\[x^3y+x+y=xy+2xy^2\]",['number theory']
30197738,"In a cyclic quadrilateral $ABCD$, the diagonals intersect at $E$. $F$ and $G$ are on chord $AC$ and chord $BD$ respectively such that $AF = BE$ and $DG = CE$. Prove that, $A, G, F, D$ lie on the same circle.",['geometry']
30197784,"Consider $\triangle XPQ$ and $\triangle YPQ$ such that $X$ and $Y$ are on the opposite sides of $PQ$ and the circumradius of $\triangle XPQ$ and the circumradius of $\triangle YPQ$ are the same. $I$ and $J$ are the incenters of $\triangle XPQ$ and $\triangle YPQ$ respectively. Let $M$ be the midpoint of $PQ$. Suppose $I, M, J$ are collinear. Prove that $XPYQ$ is a parallelogram.",['geometry']
30197842,"Let $ABCD$ be a square. $E$ and $F$ lie on sides $AB$ and $BC$, respectively, such that $BE = BF$. The line perpendicular to $CE$, which passes through $B$, intersects $CE$ and $AD$ at points $G$ and $H$, respectively. The lines $FH$ and $CE$ intersect at point $P$ and the lines $GF$ and $CD$ intersect at point $Q$. Prove that the line $DP$ is perpendicular to the line $BQ$.",['geometry']
30198963,A set consisting of $n$ points of a plane is called a [i]bosonti $n$-point[/i] if any three of its points are located in vertices of an isosceles triangle. Find all positive integers $n$ for which there exists a bosonti $n$-point.,['combinatorics']
30199131,"Let $a_1, a_2, \ldots, a_{11}$ be integers. Prove that there exist numbers $b_1, b_2, \ldots, b_{11}$ such that
$b_i$ is equal to $-1,0$ or $1$ for all $i \in \{1, 2,\dots, 11\}$.
all numbers can't be zero at a time.
the number $N=a_1b_1+a_2b_2+\ldots+a_{11}b_{11}$ is divisible by $2024$.",['combinatorics']
30199192,Let $a$ and $b$ be real numbers such that$$\frac{a}{a^2-5} = \frac{b}{5-b^2} = \frac{ab}{a^2b^2-5}$$where $a+b \neq 0$. $a^4 + b^4 =$ ?,['algebra']
